"sampledate","depth","wtemp","flag_wtemp"
2005-09-01,1.5,20.472,""
2005-09-01,1.75,19.458,""
2005-09-01,2.25,17.977,""
2005-09-02,0,20.377,""
2005-09-02,0.25,20.49,""
2005-09-02,0.5,20.943,""
2005-09-02,0.75,20.22,""
2005-09-02,1,19.929,""
2005-09-02,1.25,19.921,""
2005-09-02,1.5,20.261,""
2005-09-02,1.75,19.431,""
2005-09-02,2.25,17.969,""
2005-09-03,0,21.185,""
2005-09-03,0.25,21.065,""
2005-09-03,0.5,20.75,""
2005-09-03,0.75,19.68,""
2005-09-03,1,19.312,""
2005-09-03,1.25,19.261,""
2005-09-03,1.5,19.67,""
2005-09-03,1.75,19.039,""
2005-09-03,2.25,18.003,""
2005-09-04,0,21.563,""
2005-09-04,0.25,21.534,""
2005-09-04,0.5,21.311,""
2005-09-04,0.75,20.038,""
2005-09-04,1,19.577,""
2005-09-04,1.25,19.416,""
2005-09-04,1.5,19.709,""
2005-09-04,1.75,18.993,""
2005-09-04,2.25,18.036,""
2005-09-05,0.25,22.188,""
2005-09-05,0.5,21.918,""
2005-09-05,0.75,20.621,""
2005-09-05,1,20.053,""
2005-09-05,1.25,19.684,""
2005-09-05,1.5,19.866,""
2005-09-05,1.75,19.044,""
2005-09-05,2.25,17.985,""
2005-09-06,0,22.655,""
2005-09-06,0.25,22.656,""
2005-09-06,0.5,22.667,""
2005-09-06,0.75,21.311,""
2005-09-06,1,20.452,""
2005-09-06,1.25,19.934,""
2005-09-06,1.5,19.991,""
2005-09-06,1.75,19.071,""
2005-09-06,2.25,17.97,""
2005-09-07,0.25,21.339,""
2005-09-07,0.5,21.905,""
2005-09-07,0.75,21.227,""
2005-09-07,1,20.707,""
2005-09-07,1.25,20.091,""
2005-09-07,1.5,19.991,""
2005-09-07,1.75,18.953,""
2005-09-07,2.25,17.826,""
2005-09-08,0.25,20.174,""
2005-09-08,0.5,20.486,""
2005-09-08,0.75,19.627,""
2005-09-08,1,19.322,""
2005-09-08,1.25,19.309,""
2005-09-08,1.5,19.707,""
2005-09-08,1.75,18.976,""
2005-09-08,2.25,17.828,""
2005-09-09,0,20.723,""
2005-09-09,0.25,20.69,""
2005-09-09,0.5,20.594,""
2005-09-09,0.75,19.385,""
2005-09-09,1,19.016,""
2005-09-09,1.25,18.965,""
2005-09-09,1.5,19.383,""
2005-09-09,1.75,18.798,""
2005-09-09,2.25,17.955,""
2005-09-10,0,22.435,""
2005-09-10,0.25,22.234,""
2005-09-10,0.5,21.748,""
2005-09-10,0.75,20.222,""
2005-09-10,1,19.442,""
2005-09-10,1.25,19.152,""
2005-09-10,1.5,19.469,""
2005-09-10,1.75,18.799,""
2005-09-10,2,18.311,""
2005-09-10,2.25,17.959,""
2005-09-11,0,23.141,""
2005-09-11,0.25,23.06,""
2005-09-11,0.5,22.942,""
2005-09-11,0.75,21.075,""
2005-09-11,1,19.98,""
2005-09-11,1.25,19.471,""
2005-09-11,1.5,19.633,""
2005-09-11,1.75,18.845,""
2005-09-11,2.25,17.927,""
2005-09-12,0,23.032,""
2005-09-12,0.25,23.059,""
2005-09-12,0.5,23.384,""
2005-09-12,0.75,21.846,""
2005-09-12,1,20.484,""
2005-09-12,1.25,19.773,""
2005-09-12,1.5,19.801,""
2005-09-12,1.75,18.896,""
2005-09-12,2.25,17.874,""
2005-09-13,0,22.694,""
2005-09-13,0.25,22.736,""
2005-09-13,0.5,23.04,""
2005-09-13,0.75,22.135,""
2005-09-13,1,20.979,""
2005-09-13,1.25,20.066,""
2005-09-13,1.5,19.948,""
2005-09-13,1.75,18.939,""
2005-09-13,2.25,17.849,""
2005-09-14,0.25,20.997,""
2005-09-14,0.5,21.563,""
2005-09-14,0.75,20.922,""
2005-09-14,1,20.615,""
2005-09-14,1.25,20.305,""
2005-09-14,1.5,20.113,""
2005-09-14,1.75,18.975,""
2005-09-14,2.25,17.829,""
2005-09-15,0.25,20.438,""
2005-09-15,0.5,20.651,""
2005-09-15,0.75,19.591,""
2005-09-15,1,19.223,""
2005-09-15,1.25,19.177,""
2005-09-15,1.5,19.591,""
2005-09-15,1.75,18.899,""
2005-09-15,2.25,17.868,""
2005-09-16,0,20.61,""
2005-09-16,0.25,20.546,""
2005-09-16,0.5,20.403,""
2005-09-16,0.75,19.373,""
2005-09-16,1,18.996,""
2005-09-16,1.25,18.955,""
2005-09-16,1.5,19.374,""
2005-09-16,1.75,18.783,""
2005-09-16,2.25,17.866,""
2005-09-17,0,20.318,""
2005-09-17,0.25,20.34,""
2005-09-17,0.5,20.44,""
2005-09-17,0.75,19.317,""
2005-09-17,1,18.922,""
2005-09-17,1.25,18.862,""
2005-09-17,1.5,19.302,""
2005-09-17,1.75,18.729,""
2005-09-17,2.25,17.907,""
2005-09-18,0,20.886,""
2005-09-18,0.25,20.751,""
2005-09-18,0.5,20.662,""
2005-09-18,0.75,19.678,""
2005-09-18,1,19.212,""
2005-09-18,1.25,19.04,""
2005-09-18,1.5,19.349,""
2005-09-18,1.75,18.685,""
2005-09-18,2.25,17.851,""
2005-09-19,0,19.222,""
2005-09-19,0.25,19.382,""
2005-09-19,0.75,19.385,""
2005-09-19,1,19.147,""
2005-09-19,1.25,19.129,""
2005-09-19,1.5,19.468,""
2005-09-19,1.75,18.719,""
2005-09-19,2.25,17.819,""
2005-09-20,0,19.827,""
2005-09-20,0.25,19.839,""
2005-09-20,0.5,19.77,""
2005-09-20,0.75,18.7,""
2005-09-20,1,18.33,""
2005-09-20,1.25,18.287,""
2005-09-20,1.5,18.768,""
2005-09-20,1.75,18.244,""
2005-09-20,2.25,17.863,""
2005-09-21,0,20.612,""
2005-09-21,0.25,20.464,""
2005-09-21,0.5,19.944,""
2005-09-21,0.75,18.801,""
2005-09-21,1,18.401,""
2005-09-21,1.25,18.315,""
2005-09-21,1.5,18.775,""
2005-09-21,1.75,18.215,""
2005-09-21,2,17.919,""
2005-09-21,2.25,17.747,""
2005-09-22,0,19.401,""
2005-09-22,0.25,19.579,""
2005-09-22,0.5,20.095,""
2005-09-22,0.75,19.174,""
2005-09-22,1,18.67,""
2005-09-22,1.25,18.501,""
2005-09-22,1.5,18.851,""
2005-09-22,1.75,18.232,""
2005-09-22,2.25,17.699,""
2005-09-23,0.25,18.618,""
2005-09-23,0.5,18.875,""
2005-09-23,0.75,17.987,""
2005-09-23,1,17.645,""
2005-09-23,1.25,17.632,""
2005-09-23,1.5,18.072,""
2005-09-23,1.75,17.541,""
2005-09-23,2.25,17.319,""
2005-09-24,0,17.323,""
2005-09-24,0.25,17.392,""
2005-09-24,0.5,17.944,""
2005-09-24,0.75,17.293,""
2005-09-24,1,17.011,""
2005-09-24,1.25,17.052,""
2005-09-24,1.5,17.497,""
2005-09-24,2.25,16.95,""
2005-09-25,0,16.945,""
2005-09-25,0.25,17.007,""
2005-09-25,0.5,17.636,""
2005-09-25,0.75,17.132,""
2005-09-25,1,16.938,""
2005-09-25,1.25,16.967,""
2005-09-25,1.5,17.445,""
2005-09-25,1.75,16.967,""
2005-09-25,2.25,16.837,""
2005-09-26,0,17.275,""
2005-09-26,0.25,17.319,""
2005-09-26,0.5,17.664,""
2005-09-26,0.75,16.817,""
2005-09-26,1,16.48,""
2005-09-26,1.25,16.483,""
2005-09-26,1.5,16.939,""
2005-09-26,1.75,16.46,""
2005-09-26,2.25,16.398,""
2005-09-27,0.25,17.358,""
2005-09-27,0.5,17.455,""
2005-09-27,0.75,16.486,""
2005-09-27,1,16.14,""
2005-09-27,1.25,16.121,""
2005-09-27,1.5,16.589,""
2005-09-27,1.75,16.077,""
2005-09-27,2.25,15.976,""
2005-09-28,0,15.881,""
2005-09-28,0.25,16.051,""
2005-09-28,0.5,16.611,""
2005-09-28,0.75,16.088,""
2005-09-28,1,15.848,""
2005-09-28,1.25,15.856,""
2005-09-28,1.5,16.344,""
2005-09-28,1.75,15.847,""
2005-09-28,2,15.67,""
2005-09-28,2.25,15.769,""
2005-09-29,0,14.613,""
2005-09-29,0.25,14.765,""
2005-09-29,0.5,15.245,""
2005-09-29,0.75,14.623,""
2005-09-29,1,14.342,""
2005-09-29,1.25,14.349,""
2005-09-29,1.5,14.78,""
2005-09-29,1.75,14.38,""
2005-09-29,2.25,14.242,""
2005-09-30,0,14.611,""
2005-09-30,0.25,14.667,""
2005-09-30,0.5,14.919,""
2005-09-30,0.75,14.114,""
2005-09-30,1,13.802,""
2005-09-30,1.25,13.791,""
2005-09-30,1.5,14.414,""
2005-09-30,1.75,13.824,""
2005-09-30,2,13.624,""
2005-09-30,2.25,13.799,""
2005-10-01,0.25,15.997,""
2005-10-01,0.5,15.235,""
2005-10-01,0.75,14.331,""
2005-10-01,1,13.988,""
2005-10-01,1.25,13.948,""
2005-10-01,1.5,14.473,""
2005-10-01,1.75,13.92,""
2005-10-01,2.25,13.889,""
2005-10-02,0,17.73,""
2005-10-02,0.25,17.58,""
2005-10-02,0.5,16.985,""
2005-10-02,0.75,15.085,""
2005-10-02,1,14.448,""
2005-10-02,1.25,14.249,""
2005-10-02,1.5,14.619,""
2005-10-02,1.75,14.119,""
2005-10-02,2.25,13.965,""
2005-10-03,0,19.378,"H"
2005-10-03,0.25,19.097,"H"
2005-10-03,0.5,18.253,"H"
2005-10-03,0.75,15.801,""
2005-10-03,1,14.83,""
2005-10-03,1.25,14.506,""
2005-10-03,1.5,14.731,""
2005-10-03,1.75,14.306,""
2005-10-03,2.25,14.024,""
2005-10-04,0.25,18.945,"H"
2005-10-04,0.5,18.834,"H"
2005-10-04,0.75,16.55,""
2005-10-04,1,15.245,""
2005-10-04,1.25,14.774,""
2005-10-04,1.5,14.905,""
2005-10-04,1.75,14.391,""
2005-10-05,0,17.716,""
2005-10-05,0.25,17.655,""
2005-10-05,0.5,17.897,""
2005-10-05,0.75,17.16,""
2005-10-05,1,15.968,""
2005-10-05,1.25,15.238,""
2005-10-05,1.75,14.5,""
2005-10-05,2.25,14.201,""
2005-10-06,0,15.251,""
2005-10-06,0.25,15.448,""
2005-10-06,0.5,16.003,""
2005-10-06,0.75,15.512,""
2005-10-06,1,15.253,""
2005-10-06,1.25,15.125,""
2005-10-06,1.5,15.397,""
2005-10-06,1.75,14.657,""
2005-10-06,2,14.343,""
2005-10-06,2.25,14.297,""
2005-10-07,0,13.543,""
2005-10-07,0.25,13.812,""
2005-10-07,0.5,14.358,""
2005-10-07,0.75,13.88,""
2005-10-07,1,13.681,""
2005-10-07,1.25,13.749,""
2005-10-07,1.5,14.374,""
2005-10-07,1.75,13.84,""
2005-10-07,2,13.646,""
2005-10-07,2.25,13.773,""
2005-10-08,0,13.263,""
2005-10-08,0.25,13.487,""
2005-10-08,0.5,13.806,""
2005-10-08,0.75,13.126,""
2005-10-08,1,12.832,""
2005-10-08,1.25,12.832,""
2005-10-08,1.5,13.387,""
2005-10-08,1.75,12.872,""
2005-10-08,2,12.686,""
2005-10-08,2.25,12.811,""
2005-10-09,0.25,13.392,""
2005-10-09,0.5,13.455,""
2005-10-09,0.75,12.688,""
2005-10-09,1,12.368,""
2005-10-09,1.25,12.361,""
2005-10-09,1.5,12.894,""
2005-10-09,1.75,12.374,""
2005-10-09,2.25,12.302,""
2005-10-10,0,13.375,""
2005-10-10,0.25,13.307,""
2005-10-10,0.5,13.169,""
2005-10-10,0.75,12.422,""
2005-10-10,1,12.109,""
2005-10-10,1.25,12.109,""
2005-10-10,1.5,12.638,""
2005-10-10,1.75,12.126,""
2005-10-10,2.25,12.072,""
2005-10-11,0,13.251,""
2005-10-11,0.25,13.298,""
2005-10-11,0.5,13.146,""
2005-10-11,0.75,12.289,""
2005-10-11,1,11.977,""
2005-10-11,1.25,11.971,""
2005-10-11,1.5,12.503,""
2005-10-11,1.75,11.994,""
2005-10-11,2.25,11.944,""
2005-10-12,0,13.337,""
2005-10-12,0.25,13.415,""
2005-10-12,0.5,13.732,""
2005-10-12,0.75,12.653,""
2005-10-12,1,12.168,""
2005-10-12,1.25,12.099,""
2005-10-12,1.5,12.572,""
2005-10-12,1.75,12.05,""
2005-10-12,2.25,12.01,""
2005-10-13,0,13.007,""
2005-10-13,0.25,13.1,""
2005-10-13,0.5,13.518,""
2005-10-13,0.75,12.87,""
2005-10-13,1,12.358,""
2005-10-13,1.25,12.235,""
2005-10-13,1.5,12.701,""
2005-10-13,1.75,12.151,""
2005-10-13,2.25,12.093,""
2005-10-14,0.25,12.697,""
2005-10-14,0.5,12.985,""
2005-10-14,0.75,12.348,""
2005-10-14,1,12.08,""
2005-10-14,1.25,12.097,""
2005-10-14,1.5,12.637,""
2005-10-14,1.75,12.13,""
2005-10-14,2.25,12.079,""
2005-10-15,0,11.82,""
2005-10-15,0.25,11.889,""
2005-10-15,0.5,12.553,""
2005-10-15,0.75,11.923,""
2005-10-15,1,11.698,""
2005-10-15,1.25,11.753,""
2005-10-15,1.5,12.281,""
2005-10-15,1.75,11.79,""
2005-10-15,2.25,11.737,""
2005-10-16,0.25,12.301,""
2005-10-16,0.5,12.448,""
2005-10-16,0.75,11.653,""
2005-10-16,1,11.344,""
2005-10-16,1.25,11.313,""
2005-10-16,1.5,11.888,""
2005-10-16,1.75,11.395,""
2005-10-16,2.25,11.339,""
2005-10-17,0.25,11.749,""
2005-10-17,0.5,12.311,""
2005-10-17,0.75,11.606,""
2005-10-17,1,11.33,""
2005-10-17,1.25,11.296,""
2005-10-17,1.5,11.885,""
2005-10-17,1.75,11.398,""
2005-10-17,2.25,11.357,""
2005-10-18,0,12.025,""
2005-10-18,0.25,11.926,""
2005-10-18,0.5,12.109,""
2005-10-18,0.75,11.289,""
2005-10-18,1,11.026,""
2005-10-18,1.25,11.111,""
2005-10-18,1.5,11.578,""
2005-10-18,1.75,11.088,""
2005-10-18,2.25,11.037,""
2005-10-19,0,11.393,""
2005-10-19,0.25,11.515,""
2005-10-19,0.5,11.963,""
2005-10-19,0.75,11.185,""
2005-10-19,1,10.92,""
2005-10-19,1.25,11.018,""
2005-10-19,1.5,11.483,""
2005-10-19,1.75,10.99,""
2005-10-19,2.25,10.942,""
2005-10-20,0,10.905,""
2005-10-20,0.25,11.035,""
2005-10-20,0.5,11.453,""
2005-10-20,0.75,10.785,""
2005-10-20,1,10.533,""
2005-10-20,1.25,10.576,""
2005-10-20,1.5,11.096,""
2005-10-20,1.75,10.604,""
2005-10-20,2,10.447,""
2005-10-20,2.25,10.561,""
2006-07-07,0.25,24.575,""
2006-07-07,0.5,23.91,""
2006-07-07,0.75,22.263,""
2006-07-07,1,21.289,""
2006-07-07,1.25,20.542,""
2006-07-07,1.5,19.826,""
2006-07-07,1.75,16.697,""
2006-07-07,2.25,12.331,""
2006-07-08,0.25,23.709,""
2006-07-08,0.5,23.725,""
2006-07-08,0.75,22.66,""
2006-07-08,1,21.542,""
2006-07-08,1.25,20.621,""
2006-07-08,1.5,19.767,""
2006-07-08,1.75,16.801,""
2006-07-08,2.25,12.443,""
2006-07-09,0,24.519,""
2006-07-09,0.25,24.438,""
2006-07-09,0.5,24.206,""
2006-07-09,0.75,22.916,""
2006-07-09,1,21.816,""
2006-07-09,1.25,20.706,""
2006-07-09,1.5,19.662,""
2006-07-09,1.75,16.825,""
2006-07-09,2.25,12.589,""
2006-07-10,0,24.568,""
2006-07-10,0.25,24.407,""
2006-07-10,0.5,23.685,""
2006-07-10,0.75,22.531,""
2006-07-10,1,21.908,""
2006-07-10,1.25,20.805,""
2006-07-10,1.5,19.644,""
2006-07-10,2.25,12.697,""
2006-07-11,0,25.243,""
2006-07-11,0.25,24.964,""
2006-07-11,0.75,22.809,""
2006-07-11,1,21.995,""
2006-07-11,1.25,20.923,""
2006-07-11,1.5,19.807,""
2006-07-11,1.75,16.926,""
2006-07-11,2,14.452,""
2006-07-11,2.25,12.758,""
2006-07-12,0,26.921,""
2006-07-12,0.25,26.188,""
2006-07-12,0.5,24.794,""
2006-07-12,0.75,23.319,""
2006-07-12,1,22.153,""
2006-07-12,1.25,20.949,""
2006-07-12,1.5,19.756,""
2006-07-12,1.75,16.889,""
2006-07-12,2.25,12.924,""
2006-07-13,0.25,27.494,""
2006-07-13,0.5,26.15,""
2006-07-13,0.75,24.09,""
2006-07-13,1,22.537,""
2006-07-13,1.25,21.058,""
2006-07-13,1.5,19.862,""
2006-07-13,1.75,17.009,""
2006-07-13,2.25,12.924,""
2006-07-14,0,27.807,""
2006-07-14,0.25,27.548,""
2006-07-14,0.5,27.025,""
2006-07-14,0.75,24.838,""
2006-07-14,1,22.902,""
2006-07-14,1.25,21.163,""
2006-07-14,1.5,19.896,""
2006-07-14,1.75,17.062,""
2006-07-14,2.25,13.013,""
2006-07-15,0,27.8,""
2006-07-15,0.25,27.621,""
2006-07-15,0.5,26.941,""
2006-07-15,0.75,25.266,""
2006-07-15,1,23.328,""
2006-07-15,1.25,21.311,""
2006-07-15,1.5,19.955,""
2006-07-15,1.75,17.11,""
2006-07-15,2.25,13.093,""
2006-07-16,0,27.933,""
2006-07-16,0.25,27.827,""
2006-07-16,0.5,27.458,""
2006-07-16,0.75,25.715,""
2006-07-16,1,23.637,""
2006-07-16,1.25,21.484,""
2006-07-16,1.5,20.021,""
2006-07-16,1.75,17.156,""
2006-07-16,2.25,13.142,""
2006-07-17,0,27.801,""
2006-07-17,0.25,27.828,""
2006-07-17,0.5,27.887,""
2006-07-17,0.75,26.188,""
2006-07-17,1,23.889,""
2006-07-17,1.25,21.603,""
2006-07-17,1.5,20.013,""
2006-07-17,1.75,17.143,""
2006-07-17,2.25,13.223,""
2006-07-18,0.25,27.063,""
2006-07-18,0.5,26.526,""
2006-07-18,0.75,25.416,""
2006-07-18,1,24.201,""
2006-07-18,1.25,21.801,""
2006-07-18,1.5,20.121,""
2006-07-18,1.75,17.213,""
2006-07-18,2.25,13.275,""
2006-07-19,0,25.176,""
2006-07-19,0.25,25.198,""
2006-07-19,0.5,25.613,""
2006-07-19,0.75,24.836,""
2006-07-19,1,24.074,""
2006-07-19,1.25,21.971,""
2006-07-19,1.5,20.249,""
2006-07-19,1.75,17.311,""
2006-07-19,2.25,13.359,""
2006-07-20,0,26.215,""
2006-07-20,0.25,26.036,""
2006-07-20,0.5,25.809,""
2006-07-20,0.75,24.604,""
2006-07-20,1,23.918,""
2006-07-20,1.25,22.051,""
2006-07-20,1.5,20.299,""
2006-07-20,1.75,17.329,""
2006-07-20,2.25,13.428,""
2006-07-21,0,24.903,""
2006-07-21,0.25,24.897,""
2006-07-21,0.5,25.109,""
2006-07-21,0.75,24.35,""
2006-07-21,1,23.731,""
2006-07-21,1.25,22.074,""
2006-07-21,1.5,20.353,""
2006-07-21,1.75,17.354,""
2006-07-21,2.25,13.504,""
2006-07-22,0,25.047,""
2006-07-22,0.25,24.949,""
2006-07-22,0.5,24.813,""
2006-07-22,0.75,23.807,""
2006-07-22,1,23.283,""
2006-07-22,1.25,22.111,""
2006-07-22,1.5,20.413,""
2006-07-22,1.75,17.415,""
2006-07-22,2.25,13.595,""
2006-07-23,0,23.779,""
2006-07-23,0.25,23.827,""
2006-07-23,0.5,24.084,""
2006-07-23,0.75,23.274,""
2006-07-23,1,22.868,""
2006-07-23,1.25,22.064,""
2006-07-23,1.5,20.479,""
2006-07-23,1.75,17.496,""
2006-07-23,2.25,13.674,""
2006-07-24,0,25.548,""
2006-07-24,0.25,25.175,""
2006-07-24,0.75,23.137,""
2006-07-24,1,22.664,""
2006-07-24,1.25,22.022,""
2006-07-24,1.5,20.627,""
2006-07-24,1.75,17.65,""
2006-07-24,2.25,13.767,""
2006-07-25,0.25,26.384,""
2006-07-25,0.5,25.501,""
2006-07-25,0.75,23.994,""
2006-07-25,1,22.948,""
2006-07-25,1.25,21.965,""
2006-07-25,1.5,20.785,""
2006-07-25,1.75,17.832,""
2006-07-25,2.25,13.856,""
2006-07-26,0,26.373,""
2006-07-26,0.5,26.159,""
2006-07-26,0.75,24.727,""
2006-07-26,1,23.278,""
2006-07-26,1.25,22.002,""
2006-07-26,1.5,20.846,""
2006-07-26,1.75,17.966,""
2006-07-26,2.25,13.934,""
2006-07-27,0,26.718,""
2006-07-27,0.25,26.441,""
2006-07-27,0.5,25.828,""
2006-07-27,0.75,24.726,""
2006-07-27,1,23.587,""
2006-07-27,1.25,22.064,""
2006-07-27,1.5,20.838,""
2006-07-27,1.75,18.007,""
2006-07-27,2.25,14.033,""
2006-07-28,0,27.787,""
2006-07-28,0.25,27.481,""
2006-07-28,0.75,25.22,""
2006-07-28,1,23.837,""
2006-07-28,1.25,22.218,""
2006-07-28,1.5,20.918,""
2006-07-28,1.75,18.076,""
2006-07-28,2.25,14.118,""
2006-07-29,0,27.744,""
2006-07-29,0.25,27.528,""
2006-07-29,0.75,25.713,""
2006-07-29,1,24.22,""
2006-07-29,1.25,22.449,""
2006-07-29,1.5,21.083,""
2006-07-29,1.75,18.249,""
2006-07-29,2.25,14.205,""
2006-07-30,0.25,25.412,""
2006-07-30,0.5,25.898,""
2006-07-30,0.75,25.199,""
2006-07-30,1,24.303,""
2006-07-30,1.25,22.562,""
2006-07-30,1.5,21.08,""
2006-07-30,1.75,18.276,""
2006-07-30,2.25,14.32,""
2006-07-31,0,28.805,""
2006-07-31,0.25,28.769,""
2006-07-31,0.5,26.498,""
2006-07-31,0.75,24.637,""
2006-07-31,1,23.822,""
2006-07-31,1.25,22.867,""
2006-07-31,1.5,21.427,""
2006-07-31,1.75,18.532,""
2006-07-31,2,16.129,""
2006-07-31,2.25,14.41,""
2006-08-01,0,26.237,""
2006-08-01,0.25,26.265,""
2006-08-01,0.75,24.948,""
2006-08-01,1,23.82,""
2006-08-01,1.25,22.74,""
2006-08-01,1.5,21.467,""
2006-08-01,1.75,18.58,""
2006-08-01,2.25,14.456,""
2006-08-02,0,25.03,""
2006-08-02,0.25,25.032,""
2006-08-02,0.75,24.575,""
2006-08-02,1,23.935,""
2006-08-02,1.25,22.772,""
2006-08-02,1.5,21.633,""
2006-08-02,1.75,18.806,""
2006-08-02,2.25,14.581,""
2006-08-03,0,25.745,""
2006-08-03,0.25,25.545,""
2006-08-03,0.5,25.047,""
2006-08-03,0.75,23.926,""
2006-08-03,1,23.414,""
2006-08-03,1.25,22.88,""
2006-08-03,1.5,21.781,""
2006-08-03,1.75,18.94,""
2006-08-04,0.25,25.929,""
2006-08-04,0.5,25.375,""
2006-08-04,0.75,24.186,""
2006-08-04,1,23.545,""
2006-08-04,1.25,22.832,""
2006-08-04,1.5,21.803,""
2006-08-04,1.75,18.958,""
2006-08-04,2.25,14.774,""
2006-08-05,0,24.887,""
2006-08-05,0.25,24.949,""
2006-08-05,0.5,25.358,""
2006-08-05,0.75,24.563,""
2006-08-05,1,23.717,""
2006-08-05,1.25,22.747,""
2006-08-05,1.5,21.673,""
2006-08-05,1.75,18.907,""
2006-08-05,2.25,14.813,""
2006-08-06,0,24.256,""
2006-08-06,0.25,24.273,""
2006-08-06,0.5,24.558,""
2006-08-06,0.75,23.8,""
2006-08-06,1,23.392,""
2006-08-06,1.25,22.763,""
2006-08-06,1.5,21.692,""
2006-08-06,1.75,18.99,""
2006-08-06,2.25,14.898,""
2006-08-07,0.25,24.45,""
2006-08-07,0.5,24.315,""
2006-08-07,0.75,23.35,""
2006-08-07,1,22.876,""
2006-08-07,1.25,22.594,""
2006-08-07,1.5,21.836,""
2006-08-07,1.75,19.027,""
2006-08-07,2.25,14.959,""
2006-08-08,0,24.479,""
2006-08-08,0.25,24.413,""
2006-08-08,0.5,24.03,""
2006-08-08,0.75,22.945,""
2006-08-08,1,22.449,""
2006-08-08,1.25,22.261,""
2006-08-08,1.5,21.949,""
2006-08-08,1.75,19.209,""
2006-08-08,2.25,15.032,""
2006-08-09,0,24.202,""
2006-08-09,0.25,24.114,""
2006-08-09,0.5,23.928,""
2006-08-09,0.75,23.073,""
2006-08-09,1,22.606,""
2006-08-09,1.25,22.237,""
2006-08-09,1.5,21.824,""
2006-08-09,1.75,19.293,""
2006-08-09,2.25,15.101,""
2006-08-10,0.25,23.683,""
2006-08-10,0.5,23.752,""
2006-08-10,0.75,22.969,""
2006-08-10,1,22.559,""
2006-08-10,1.25,22.234,""
2006-08-10,1.5,21.714,""
2006-08-10,1.75,19.281,""
2006-08-10,2.25,15.187,""
2006-08-11,0,23.827,""
2006-08-11,0.25,23.766,""
2006-08-11,0.5,23.369,""
2006-08-11,0.75,22.288,""
2006-08-11,1,21.819,""
2006-08-11,1.25,21.733,""
2006-08-11,1.5,21.834,""
2006-08-11,1.75,19.371,""
2006-08-11,2.25,15.285,""
2006-08-12,0.25,23.77,""
2006-08-12,0.5,23.375,""
2006-08-12,0.75,22.282,""
2006-08-12,1,21.754,""
2006-08-12,1.25,21.607,""
2006-08-12,1.5,21.726,""
2006-08-12,1.75,19.546,""
2006-08-12,2.25,15.362,""
2006-08-13,0.25,23.366,""
2006-08-13,0.5,23.493,""
2006-08-13,0.75,22.564,""
2006-08-13,1,22.047,""
2006-08-13,1.25,21.666,""
2006-08-13,1.5,21.571,""
2006-08-13,1.75,19.508,""
2006-08-13,2.25,15.452,""
2006-08-14,0.25,23.129,""
2006-08-14,0.5,23.433,""
2006-08-14,0.75,22.651,""
2006-08-14,1,22.126,""
2006-08-14,1.25,21.787,""
2006-08-14,1.5,21.588,""
2006-08-14,1.75,19.532,""
2006-08-15,0,23.319,""
2006-08-15,0.25,23.232,""
2006-08-15,0.5,23.077,""
2006-08-15,0.75,22.002,""
2006-08-15,1,21.534,""
2006-08-15,1.25,21.435,""
2006-08-15,1.5,21.638,""
2006-08-15,1.75,19.589,""
2006-08-15,2.25,15.594,""
2006-08-16,0,23.97,""
2006-08-16,0.25,23.837,""
2006-08-16,0.5,23.088,""
2006-08-16,0.75,22.06,""
2006-08-16,1,21.575,""
2006-08-16,1.25,21.435,""
2006-08-16,1.5,21.514,""
2006-08-16,1.75,19.588,""
2006-08-16,2.25,15.661,""
2006-08-17,0,23.189,""
2006-08-17,0.25,23.239,""
2006-08-17,0.5,23.545,""
2006-08-17,0.75,22.611,""
2006-08-17,1,21.867,""
2006-08-17,1.25,21.514,""
2006-08-17,1.5,21.498,""
2006-08-17,1.75,19.626,""
2006-08-17,2,17.467,""
2006-08-18,0.25,23.792,""
2006-08-18,0.5,23.349,""
2006-08-18,0.75,22.506,""
2006-08-18,1,22.064,""
2006-08-18,1.25,21.627,""
2006-08-18,1.5,21.437,""
2006-08-18,1.75,19.542,""
2006-08-18,2.25,15.802,""
2006-08-19,0,22.7,""
2006-08-19,0.25,22.818,""
2006-08-19,0.5,23.159,""
2006-08-19,0.75,22.446,""
2006-08-19,1,22.058,""
2006-08-19,1.25,21.796,""
2006-08-19,1.5,21.479,""
2006-08-19,1.75,19.558,""
2006-08-19,2.25,15.872,""
2006-08-20,0.25,23.061,""
2006-08-20,0.5,22.671,""
2006-08-20,0.75,21.699,""
2006-08-20,1,21.263,""
2006-08-20,1.25,21.203,""
2006-08-20,1.5,21.477,""
2006-08-20,1.75,19.652,""
2006-08-20,2.25,15.945,""
2006-08-21,0,23.158,""
2006-08-21,0.25,23.13,""
2006-08-21,0.5,22.987,""
2006-08-21,0.75,21.964,""
2006-08-21,1,21.464,""
2006-08-21,1.25,21.3,""
2006-08-21,1.5,21.357,""
2006-08-21,1.75,19.652,""
2006-08-21,2.25,15.993,""
2006-08-22,0,22.921,""
2006-08-22,0.25,22.849,""
2006-08-22,0.5,22.742,""
2006-08-22,0.75,21.843,""
2006-08-22,1,21.394,""
2006-08-22,1.25,21.279,""
2006-08-22,1.5,21.402,""
2006-08-22,1.75,19.656,""
2006-08-23,0,22.824,""
2006-08-23,0.25,22.661,""
2006-08-23,0.5,22.275,""
2006-08-23,0.75,21.433,""
2006-08-23,1,21.051,""
2006-08-23,1.25,21.003,""
2006-08-23,1.5,21.306,""
